DISTRICT_NAME,TERRITORY_TYPE,VALUATION_SEPARATION,r2_score,log_dist_subway,log_dist_bus,TAXCLASS,num_subway_routes
Central Harlem South,NTA,8,-0.13254004254049967,0.4785376303067992,0.44250966948863546,0.05098415473640311,0.02796854546816226
Central Harlem South,NTA,9,0.7196596502055334,0.3632595200943477,0.2953834182261606,0.3147722789169033,0.026584782762588438
Battery Park City-Lower Manhattan,NTA,0,0.9273007940708513,0.049330842501892125,0.03109496877350731,0.7467197611612865,0.17285442756331412
Battery Park City-Lower Manhattan,NTA,1,0.20886817670183366,0.5811256948112928,0.33770835482845135,0.0016786796442203116,0.07948727071603552
Battery Park City-Lower Manhattan,NTA,2,0.10248547591542279,0.47612719159880557,0.3574307108236201,0.002492916994766308,0.16394918058280808
Battery Park City-Lower Manhattan,NTA,3,-0.018467719511954694,0.4394098139127332,0.4164125489136416,0.003107167909269692,0.14107046926435557
Battery Park City-Lower Manhattan,NTA,4,0.2191861453338363,0.37657620624919014,0.42634521257030217,0.0022157396760684065,0.1948628415044394
Battery Park City-Lower Manhattan,NTA,5,0.1697564573966307,0.4551379144716167,0.3725720880357493,0.007702121778499705,0.16458787571413427
Battery Park City-Lower Manhattan,NTA,6,0.25086450851722164,0.4086558435828678,0.4812550040675711,0.026319158766764567,0.08376999358279653
Battery Park City-Lower Manhattan,NTA,7,0.15112094503778972,0.4366173092852489,0.4917145115339128,0.021290271653707938,0.05037790752713037
Battery Park City-Lower Manhattan,NTA,8,0.15669783067196053,0.361525693309633,0.3387276193217034,0.2473547171693333,0.052391970199330354
Battery Park City-Lower Manhattan,NTA,9,0.1611083246610071,0.4224908421478413,0.4029088046030171,0.050002014675608955,0.12459833857353252
East Flatbush-Farragut,NTA,0,0.1831250553371584,0.32993559085450097,0.34642104707142096,0.32125497132971276,0.002388390744365254
East Flatbush-Farragut,NTA,1,0.41537886003444235,0.4945057434442764,0.4875732482288343,0.014782740106243622,0.0031382682206457296
East Flatbush-Farragut,NTA,2,0.21427889181230975,0.49532098479997716,0.4902506685789721,0.007800107337686017,0.00662823928336476
East Flatbush-Farragut,NTA,3,0.04497104873134028,0.4519020244927677,0.5401058295691147,0.004329629221119569,0.0036625167169980787
East Flatbush-Farragut,NTA,4,0.23363181320043402,0.48984308075345795,0.5041626747566539,0.003573636836548377,0.002420607653339816
East Flatbush-Farragut,NTA,5,-0.1054336781126346,0.515524740689259,0.4741273943829395,0.005720378001049135,0.004627486926752366
East Flatbush-Farragut,NTA,6,0.06798765068872281,0.5091350140823641,0.484371858495818,0.002666167717569939,0.0038269597042480626
East Flatbush-Farragut,NTA,7,0.06264858387331662,0.4850479477865132,0.5015229744148503,0.006022516651515554,0.007406561147120969
East Flatbush-Farragut,NTA,8,0.0666341376035372,0.49050588469055667,0.4886321329144576,0.01606915594589648,0.004792826449089162
East Flatbush-Farragut,NTA,9,0.40338432378464917,0.2684327971857715,0.25017216445947044,0.47252287247111424,0.008872165883643762
Murray Hill-Kips Bay,NTA,0,0.8791683669310333,0.1585954106332084,0.01947663272654115,0.7973870429709948,0.024540913669255576
Murray Hill-Kips Bay,NTA,1,0.368274379697194,0.6610601821940589,0.2391888776610888,0.01384620036829169,0.08590473977656068
